Genome A	Genes in A	Genome B	Genes in B	# orthologous genes	Mean AAI	Std AAI	Orthologous fraction (OF)
GCA_004211895.1_ASM421189v1_genomic_prodigal_proteins	954	GCA_003209135.1_ASM320913v1_genomic_prodigal_proteins	1719	422	75.70	13.11	44.23
GCA_004211895.1_ASM421189v1_genomic_prodigal_proteins	954	GCA_003210335.1_ASM321033v1_genomic_prodigal_proteins	942	151	67.05	14.06	16.03
GCA_004211895.1_ASM421189v1_genomic_prodigal_proteins	954	GCA_000515235.1_ASM51523v1_genomic_prodigal_proteins	2873	742	76.69	12.42	77.78
GCA_004211895.1_ASM421189v1_genomic_prodigal_proteins	954	GCA_003523965.1_ASM352396v1_genomic_prodigal_proteins	1735	344	61.81	13.16	36.06
GCA_004211895.1_ASM421189v1_genomic_prodigal_proteins	954	GCA_002684175.1_ASM268417v1_genomic_prodigal_proteins	1819	475	75.71	12.40	49.79
GCA_004211895.1_ASM421189v1_genomic_prodigal_proteins	954	GCA_900473965.1_UW179A_genomic_prodigal_proteins	3383	706	71.33	13.51	74.00
GCA_004211895.1_ASM421189v1_genomic_prodigal_proteins	954	GCA_003209555.1_ASM320955v1_genomic_prodigal_proteins	908	125	65.33	14.23	13.77
GCA_004211895.1_ASM421189v1_genomic_prodigal_proteins	954	GCA_003210495.1_ASM321049v1_genomic_prodigal_proteins	1134	254	69.39	14.66	26.62
GCA_004211895.1_ASM421189v1_genomic_prodigal_proteins	954	GCA_003210475.1_ASM321047v1_genomic_prodigal_proteins	1514	371	69.93	14.45	38.89
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_001182765.1_WH8103.1_genomic_prodigal_proteins	2676	1045	53.40	12.95	39.05
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	1148	53.76	12.79	37.38
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003210795.1_ASM321079v1_genomic_prodigal_proteins	2239	778	52.50	12.54	34.75
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_002706715.1_ASM270671v1_genomic_prodigal_proteins	1148	561	53.35	12.78	48.87
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	954	53.74	12.66	48.35
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	907	53.07	12.79	31.59
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_900474245.1_UW179B_genomic_prodigal_proteins	2743	1040	53.40	12.70	37.91
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003210345.1_ASM321034v1_genomic_prodigal_proteins	1256	405	52.27	12.30	32.25
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_002760345.1_ASM276034v1_genomic_prodigal_proteins	2731	1212	56.58	12.22	44.38
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003210975.1_ASM321097v1_genomic_prodigal_proteins	627	248	52.71	13.56	39.55
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_002690325.1_ASM269032v1_genomic_prodigal_proteins	2554	942	52.31	12.63	36.88
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_000161795.2_ASM16179v2_genomic_prodigal_proteins	2407	1010	53.79	12.76	41.96
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_004211895.1_ASM421189v1_genomic_prodigal_proteins	954	439	53.08	12.77	46.02
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003210735.1_ASM321073v1_genomic_prodigal_proteins	2337	756	52.46	12.82	32.35
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003712085.1_ASM371208v1_genomic_prodigal_proteins	2745	1052	53.44	12.90	38.32
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003212155.1_ASM321215v1_genomic_prodigal_proteins	262	58	54.05	15.23	22.14
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_001040845.1_ASM104084v1_genomic_prodigal_proteins	2917	1042	53.24	12.70	35.72
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_002018015.1_ASM201801v1_genomic_prodigal_proteins	1578	684	54.28	12.46	43.35
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	586	52.08	12.65	31.68
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_002721235.1_ASM272123v1_genomic_prodigal_proteins	3119	2416	84.01	11.16	78.37
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_001039265.1_ASM103926v1_genomic_prodigal_proteins	2832	775	55.59	12.84	27.37
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003283135.1_ASM328313v1_genomic_prodigal_proteins	459	88	53.09	13.74	19.17
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003209215.1_ASM320921v1_genomic_prodigal_proteins	1679	525	54.01	12.86	31.27
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_002737305.1_ASM273730v1_genomic_prodigal_proteins	1951	837	54.79	12.72	42.90
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003209035.1_ASM320903v1_genomic_prodigal_proteins	1803	563	52.90	12.87	31.23
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003331795.1_ASM333179v1_genomic_prodigal_proteins	1948	871	53.48	13.03	44.71
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_002017955.1_ASM201795v1_genomic_prodigal_proteins	512	191	53.65	12.85	37.30
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_900474295.1_UW140_genomic_prodigal_proteins	2925	1049	53.35	12.80	35.86
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003211565.1_ASM321156v1_genomic_prodigal_proteins	1489	467	53.24	12.96	31.36
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003283215.1_ASM328321v1_genomic_prodigal_proteins	239	31	56.84	14.39	12.97
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003211235.1_ASM321123v1_genomic_prodigal_proteins	1698	565	52.84	12.80	33.27
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003283165.1_ASM328316v1_genomic_prodigal_proteins	217	58	52.45	12.02	26.73
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003210995.1_ASM321099v1_genomic_prodigal_proteins	2385	730	53.75	13.08	30.61
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_002167425.2_ASM216742v2_genomic_prodigal_proteins	2822	874	52.96	12.48	30.97
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_002171075.2_ASM217107v2_genomic_prodigal_proteins	1919	779	52.66	12.43	40.59
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003213755.1_ASM321375v1_genomic_prodigal_proteins	1050	377	53.24	13.38	35.90
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003209155.1_ASM320915v1_genomic_prodigal_proteins	2305	777	53.34	12.69	33.71
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003211515.1_ASM321151v1_genomic_prodigal_proteins	2451	689	52.89	12.83	28.11
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003210935.1_ASM321093v1_genomic_prodigal_proteins	1868	690	53.77	12.97	36.94
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003210555.1_ASM321055v1_genomic_prodigal_proteins	1847	583	52.88	12.80	31.56
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_000155595.1_ASM15559v1_genomic_prodigal_proteins	5270	1618	58.86	13.05	52.48
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_001007665.1_ASM100766v1_genomic_prodigal_proteins	2356	907	53.35	12.26	38.50
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_900177825.1_IMG-taxon_2708742468_annotated_assembly_genomic_prodigal_proteins	3317	2439	83.88	11.10	79.11
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003526105.1_ASM352610v1_genomic_prodigal_proteins	1581	559	54.15	12.40	35.36
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_000195975.1_ASM19597v1_genomic_prodigal_proteins	2719	1041	53.42	12.93	38.29
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003209165.1_ASM320916v1_genomic_prodigal_proteins	2711	889	53.65	12.82	32.79
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_002693285.1_ASM269328v1_genomic_prodigal_proteins	2440	900	53.13	12.67	36.89
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_001631935.1_ASM163193v1_genomic_prodigal_proteins	3526	1034	53.28	12.79	33.54
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_002151525.1_ASM215152v1_genomic_prodigal_proteins	1628	763	53.74	12.87	46.87
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_000153065.1_ASM15306v1_genomic_prodigal_proteins	2704	1072	53.55	12.83	39.64
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_001693295.1_ASM169329v1_genomic_prodigal_proteins	3183	2445	83.87	11.30	79.31
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003209005.1_ASM320900v1_genomic_prodigal_proteins	2548	846	52.96	12.64	33.20
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_002017915.1_ASM201791v1_genomic_prodigal_proteins	623	262	55.52	13.23	42.05
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_900047545.1_m9_genomic_prodigal_proteins	1575	698	53.22	12.41	44.32
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_001632105.1_ASM163210v1_genomic_prodigal_proteins	3521	1035	53.23	12.79	33.57
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_004212765.1_ASM421276v1_genomic_prodigal_proteins	1162	529	53.10	12.85	45.52
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_002685515.1_ASM268551v1_genomic_prodigal_proteins	1286	543	52.38	12.46	42.22
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003209135.1_ASM320913v1_genomic_prodigal_proteins	1719	552	52.09	12.36	32.11
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003210335.1_ASM321033v1_genomic_prodigal_proteins	942	197	52.73	13.39	20.91
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_000515235.1_ASM51523v1_genomic_prodigal_proteins	2873	1042	53.27	12.86	36.27
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003523965.1_ASM352396v1_genomic_prodigal_proteins	1735	587	54.73	12.39	33.83
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_002684175.1_ASM268417v1_genomic_prodigal_proteins	1819	607	52.05	12.14	33.37
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_900473965.1_UW179A_genomic_prodigal_proteins	3383	1036	53.35	12.86	33.60
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003209555.1_ASM320955v1_genomic_prodigal_proteins	908	248	54.00	13.59	27.31
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003210495.1_ASM321049v1_genomic_prodigal_proteins	1134	324	52.03	13.05	28.57
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	GCA_003210475.1_ASM321047v1_genomic_prodigal_proteins	1514	525	52.98	12.82	34.68
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_002721235.1_ASM272123v1_genomic_prodigal_proteins	3119	605	51.91	12.65	32.70
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_001039265.1_ASM103926v1_genomic_prodigal_proteins	2832	606	66.81	14.05	32.76
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003283135.1_ASM328313v1_genomic_prodigal_proteins	459	97	65.95	14.46	21.13
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003209215.1_ASM320921v1_genomic_prodigal_proteins	1679	600	74.49	14.11	35.74
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_002737305.1_ASM273730v1_genomic_prodigal_proteins	1951	674	65.68	13.67	36.43
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003209035.1_ASM320903v1_genomic_prodigal_proteins	1803	838	94.23	9.91	46.48
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003331795.1_ASM333179v1_genomic_prodigal_proteins	1948	738	64.71	14.66	39.89
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_002017955.1_ASM201795v1_genomic_prodigal_proteins	512	144	60.59	13.03	28.12
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_900474295.1_UW140_genomic_prodigal_proteins	2925	1041	70.02	13.60	56.27
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003211565.1_ASM321156v1_genomic_prodigal_proteins	1489	512	75.06	14.05	34.39
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003283215.1_ASM328321v1_genomic_prodigal_proteins	239	52	71.72	17.19	21.76
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003211235.1_ASM321123v1_genomic_prodigal_proteins	1698	751	94.37	10.58	44.23
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003283165.1_ASM328316v1_genomic_prodigal_proteins	217	67	85.56	17.46	30.88
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003210995.1_ASM321099v1_genomic_prodigal_proteins	2385	807	68.82	14.39	43.62
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_002167425.2_ASM216742v2_genomic_prodigal_proteins	2822	990	72.37	13.74	53.51
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_002171075.2_ASM217107v2_genomic_prodigal_proteins	1919	697	62.86	13.68	37.68
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003213755.1_ASM321375v1_genomic_prodigal_proteins	1050	347	64.56	14.93	33.05
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003209155.1_ASM320915v1_genomic_prodigal_proteins	2305	832	68.90	13.73	44.97
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003211515.1_ASM321151v1_genomic_prodigal_proteins	2451	819	72.99	13.85	44.27
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003210935.1_ASM321093v1_genomic_prodigal_proteins	1868	737	69.56	13.73	39.84
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003210555.1_ASM321055v1_genomic_prodigal_proteins	1847	650	68.47	13.94	35.19
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_000155595.1_ASM15559v1_genomic_prodigal_proteins	5270	604	51.69	12.29	32.65
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_001007665.1_ASM100766v1_genomic_prodigal_proteins	2356	673	59.92	12.68	36.38
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_900177825.1_IMG-taxon_2708742468_annotated_assembly_genomic_prodigal_proteins	3317	600	51.73	12.65	32.43
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003526105.1_ASM352610v1_genomic_prodigal_proteins	1581	552	76.63	13.70	34.91
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_000195975.1_ASM19597v1_genomic_prodigal_proteins	2719	1164	77.34	13.12	62.92
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003209165.1_ASM320916v1_genomic_prodigal_proteins	2711	980	75.48	13.49	52.97
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_002693285.1_ASM269328v1_genomic_prodigal_proteins	2440	911	69.40	14.00	49.24
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_001631935.1_ASM163193v1_genomic_prodigal_proteins	3526	1077	69.46	13.86	58.22
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_002151525.1_ASM215152v1_genomic_prodigal_proteins	1628	641	62.94	13.97	39.37
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_000153065.1_ASM15306v1_genomic_prodigal_proteins	2704	979	70.42	13.49	52.92
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_001693295.1_ASM169329v1_genomic_prodigal_proteins	3183	600	51.78	12.58	32.43
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003209005.1_ASM320900v1_genomic_prodigal_proteins	2548	928	69.29	13.97	50.16
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_002017915.1_ASM201791v1_genomic_prodigal_proteins	623	170	61.81	14.15	27.29
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_900047545.1_m9_genomic_prodigal_proteins	1575	519	59.98	12.56	32.95
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_001632105.1_ASM163210v1_genomic_prodigal_proteins	3521	1082	69.36	13.88	58.49
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_004212765.1_ASM421276v1_genomic_prodigal_proteins	1162	569	77.34	12.77	48.97
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_002685515.1_ASM268551v1_genomic_prodigal_proteins	1286	535	68.11	13.50	41.60
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003209135.1_ASM320913v1_genomic_prodigal_proteins	1719	625	71.24	14.09	36.36
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003210335.1_ASM321033v1_genomic_prodigal_proteins	942	244	66.63	14.90	25.90
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_000515235.1_ASM51523v1_genomic_prodigal_proteins	2873	1135	73.28	13.81	61.35
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003523965.1_ASM352396v1_genomic_prodigal_proteins	1735	434	61.52	13.00	25.01
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_002684175.1_ASM268417v1_genomic_prodigal_proteins	1819	652	72.92	12.86	35.84
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_900473965.1_UW179A_genomic_prodigal_proteins	3383	1082	69.10	14.02	58.49
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003209555.1_ASM320955v1_genomic_prodigal_proteins	908	246	63.72	16.01	27.09
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003210495.1_ASM321049v1_genomic_prodigal_proteins	1134	389	68.45	13.85	34.30
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	GCA_003210475.1_ASM321047v1_genomic_prodigal_proteins	1514	544	68.78	14.67	35.93
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003210795.1_ASM321079v1_genomic_prodigal_proteins	2239	1226	66.67	13.67	54.76
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_002706715.1_ASM270671v1_genomic_prodigal_proteins	1148	831	67.31	13.69	72.39
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	1486	66.88	13.73	75.32
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	1486	66.23	14.05	51.76
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_900474245.1_UW179B_genomic_prodigal_proteins	2743	1723	67.27	13.64	62.81
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003210345.1_ASM321034v1_genomic_prodigal_proteins	1256	668	65.91	13.70	53.18
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_002760345.1_ASM276034v1_genomic_prodigal_proteins	2731	1008	53.51	11.92	36.91
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003210975.1_ASM321097v1_genomic_prodigal_proteins	627	370	67.07	13.91	59.01
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_002690325.1_ASM269032v1_genomic_prodigal_proteins	2554	1518	66.23	13.55	59.44
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_000161795.2_ASM16179v2_genomic_prodigal_proteins	2407	1623	67.90	13.61	67.43
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_004211895.1_ASM421189v1_genomic_prodigal_proteins	954	678	67.74	13.06	71.07
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003210735.1_ASM321073v1_genomic_prodigal_proteins	2337	1240	66.09	13.79	53.06
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003712085.1_ASM371208v1_genomic_prodigal_proteins	2745	1689	67.81	13.58	61.53
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003212155.1_ASM321215v1_genomic_prodigal_proteins	262	91	64.75	16.00	34.73
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_001040845.1_ASM104084v1_genomic_prodigal_proteins	2917	1716	67.07	13.67	58.83
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_002018015.1_ASM201801v1_genomic_prodigal_proteins	1578	927	62.97	12.40	58.75
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	928	65.79	13.96	50.16
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_002721235.1_ASM272123v1_genomic_prodigal_proteins	3119	1182	53.90	12.74	38.49
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_001039265.1_ASM103926v1_genomic_prodigal_proteins	2832	1260	73.84	13.81	44.49
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003283135.1_ASM328313v1_genomic_prodigal_proteins	459	132	63.20	16.28	28.76
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003209215.1_ASM320921v1_genomic_prodigal_proteins	1679	859	67.44	13.81	51.16
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_002737305.1_ASM273730v1_genomic_prodigal_proteins	1951	1352	73.98	12.73	69.30
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003209035.1_ASM320903v1_genomic_prodigal_proteins	1803	901	66.24	13.84	49.97
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003331795.1_ASM333179v1_genomic_prodigal_proteins	1948	1369	67.66	13.62	70.28
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_002017955.1_ASM201795v1_genomic_prodigal_proteins	512	262	62.05	12.63	51.17
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_900474295.1_UW140_genomic_prodigal_proteins	2925	1734	67.63	13.72	59.28
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003211565.1_ASM321156v1_genomic_prodigal_proteins	1489	757	66.80	13.98	50.84
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003283215.1_ASM328321v1_genomic_prodigal_proteins	239	39	72.38	14.48	16.32
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003211235.1_ASM321123v1_genomic_prodigal_proteins	1698	884	66.08	14.23	52.06
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003283165.1_ASM328316v1_genomic_prodigal_proteins	217	69	67.80	13.41	31.80
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003210995.1_ASM321099v1_genomic_prodigal_proteins	2385	1242	66.92	13.96	52.08
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_002167425.2_ASM216742v2_genomic_prodigal_proteins	2822	1440	66.06	13.66	51.03
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_002171075.2_ASM217107v2_genomic_prodigal_proteins	1919	1269	65.67	13.10	66.13
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003213755.1_ASM321375v1_genomic_prodigal_proteins	1050	589	67.41	14.00	56.10
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003209155.1_ASM320915v1_genomic_prodigal_proteins	2305	1305	66.73	13.85	56.62
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003211515.1_ASM321151v1_genomic_prodigal_proteins	2451	1077	66.52	13.79	43.94
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003210935.1_ASM321093v1_genomic_prodigal_proteins	1868	1087	67.43	13.76	58.19
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003210555.1_ASM321055v1_genomic_prodigal_proteins	1847	961	66.38	13.62	52.03
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_000155595.1_ASM15559v1_genomic_prodigal_proteins	5270	1211	53.31	12.66	39.43
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_001007665.1_ASM100766v1_genomic_prodigal_proteins	2356	1249	61.89	12.34	53.01
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_900177825.1_IMG-taxon_2708742468_annotated_assembly_genomic_prodigal_proteins	3317	1172	53.93	12.83	38.16
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003526105.1_ASM352610v1_genomic_prodigal_proteins	1581	873	68.51	13.58	55.22
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_000195975.1_ASM19597v1_genomic_prodigal_proteins	2719	1672	68.01	13.54	61.49
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003209165.1_ASM320916v1_genomic_prodigal_proteins	2711	1427	67.31	13.86	52.64
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_002693285.1_ASM269328v1_genomic_prodigal_proteins	2440	1516	67.02	13.92	62.13
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_001631935.1_ASM163193v1_genomic_prodigal_proteins	3526	1746	66.71	13.92	56.85
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_002151525.1_ASM215152v1_genomic_prodigal_proteins	1628	1198	66.24	14.03	73.59
